,seed_repo_owner,seed_repo_name,package_name,package_repo_owner,package_repo_name,package_source
8039,nomicfoundation,hardhat,create-require,nuxt-contrib,create-require,NPM
8040,nomicfoundation,hardhat,nth-check,fb55,nth-check,NPM
8041,nomicfoundation,hardhat,@types/unist,definitelytyped,definitelytyped,NPM
8042,nomicfoundation,hardhat,aes-js,ricmoo,aes-js,NPM
8043,nomicfoundation,hardhat,@babel/plugin-transform-literals,babel,babel,NPM
8044,nomicfoundation,hardhat,@swc/helpers,swc-project,swc,NPM
8045,nomicfoundation,hardhat,deep-eql,chaijs,deep-eql,NPM
8046,nomicfoundation,hardhat,d,medikoo,d,NPM
8047,nomicfoundation,hardhat,sentence-case,blakeembrey,change-case,NPM
8048,nomicfoundation,hardhat,@types/concat-stream,definitelytyped,definitelytyped,NPM
8049,nomicfoundation,hardhat,@types/json5,definitelytyped,definitelytyped,NPM
8050,scaffold-eth,scaffold-eth-2,bs58,cryptocoinjs,bs58,NPM
8051,scaffold-eth,scaffold-eth-2,is-docker,sindresorhus,is-docker,NPM
8052,scaffold-eth,scaffold-eth-2,@stablelib/random,stablelib,stablelib,NPM
8053,scaffold-eth,scaffold-eth-2,mocha,mochajs,mocha,NPM
8054,scaffold-eth,scaffold-eth-2,minimalistic-assert,calvinmetcalf,minimalistic-assert,NPM
8055,scaffold-eth,scaffold-eth-2,command-exists,mathisonian,command-exists,NPM
8056,scaffold-eth,scaffold-eth-2,mime-types,jshttp,mime-types,NPM
8057,scaffold-eth,scaffold-eth-2,combined-stream,felixge,node-combined-stream,NPM
8058,scaffold-eth,scaffold-eth-2,source-map-support,evanw,node-source-map-support,NPM
8059,scaffold-eth,scaffold-eth-2,parent-module,sindresorhus,parent-module,NPM
8060,a16z,helios,@types/node,definitelytyped,definitelytyped,NPM
8061,a16z,helios,@ethersproject/abstract-signer,ethers-io,ethers.js,NPM
8062,a16z,helios,libp2p-identity,libp2p,rust-libp2p,CARGO
8063,a16z,helios,type-is,jshttp,type-is,NPM
8064,a16z,helios,rlp,paritytech,parity-common,CARGO
8065,a16z,helios,es-define-property,ljharb,es-define-property,NPM
8066,a16z,helios,redox_users,,,CARGO
8067,a16z,helios,radium,ferrilab,ferrilab,CARGO
8068,a16z,helios,content-type,jshttp,content-type,NPM
8069,a16z,helios,recvmsg,,,CARGO
8070,a16z,helios,libp2p-gossipsub,libp2p,rust-libp2p,CARGO
8071,a16z,helios,@ethersproject/logger,ethers-io,ethers.js,NPM
8072,a16z,helios,tiny-keccak,,,CARGO
8073,sigp,lighthouse,slab,tokio-rs,slab,CARGO
8074,sigp,lighthouse,data-encoding-macro-internal,ia0,data-encoding,CARGO
8075,sigp,lighthouse,dunce,,,CARGO
8076,sigp,lighthouse,half,starkat99,half-rs,CARGO
8077,sigp,lighthouse,keccak,rustcrypto,sponges,CARGO
8078,sigp,lighthouse,displaydoc,yaahc,displaydoc,CARGO
8079,sigp,lighthouse,libp2p-allow-block-list,libp2p,rust-libp2p,CARGO
8080,sigp,lighthouse,backtrace,rust-lang,backtrace-rs,CARGO
8081,sigp,lighthouse,rustc-hash,rust-lang,rustc-hash,CARGO
8082,sigp,lighthouse,funty,ferrilab,ferrilab,CARGO
8083,sigp,lighthouse,x509-parser,rusticata,x509-parser,CARGO
8084,sigp,lighthouse,zstd-safe,gyscos,zstd-rs,CARGO
8085,sigp,lighthouse,openssl-sys,sfackler,rust-openssl,CARGO
8086,sigp,lighthouse,ethers-core,gakonst,ethers-rs,CARGO
8087,sigp,lighthouse,libsecp256k1-gen-ecmult,paritytech,libsecp256k1,CARGO
8088,wevm,viem,@types/estree-jsx,definitelytyped,definitelytyped,NPM
8089,wevm,viem,@esbuild/sunos-x64,evanw,esbuild,NPM
8090,wevm,viem,@oven/bun-linux-x64,oven-sh,bun,NPM
8091,wevm,viem,environment,sindresorhus,environment,NPM
8092,wevm,viem,sonic-boom,pinojs,sonic-boom,NPM
8093,wevm,viem,restore-cursor,sindresorhus,restore-cursor,NPM
8094,wevm,viem,@radix-ui/react-use-controllable-state,radix-ui,primitives,NPM
8095,wevm,viem,ora,sindresorhus,ora,NPM
8096,prysmaticlabs,prysm,github.com/google/gofuzz,google,gofuzz,GOLANG
8097,prysmaticlabs,prysm,github.com/graph-gophers/graphql-go,graph-gophers,graphql-go,GOLANG
8098,ethereum,go-ethereum,github.com/mmcloughlin/addchain,mmcloughlin,addchain,GOLANG
8099,ethereum,remix-project,react-virtualized,bvaughn,react-virtualized,NPM
8100,ethereum,remix-project,@typescript-eslint/eslint-plugin,typescript-eslint,typescript-eslint,NPM
8101,ethereum,remix-project,dir-glob,kevva,dir-glob,NPM
8102,ethereum,remix-project,@jest/source-map,jestjs,jest,NPM
8103,ethereum,remix-project,destroy,stream-utils,destroy,NPM
8104,ethereum,remix-project,@nrwl/nx-win32-x64-msvc,,,NPM
8105,ethereum,remix-project,lodash.without,lodash,lodash,NPM
8106,ethereum,remix-project,object-assign,sindresorhus,object-assign,NPM
8107,ethereum,remix-project,@walletconnect/logger,walletconnect,walletconnect-utils,NPM
8108,ethereum,remix-project,read-cmd-shim,npm,read-cmd-shim,NPM
8109,ethereum,remix-project,jest-each,jestjs,jest,NPM
8110,ethereum,remix-project,property-information,wooorm,property-information,NPM
8111,ethereum,remix-project,set-value,jonschlinkert,set-value,NPM
8112,ethereum,remix-project,eslint-scope,eslint,js,NPM
8113,ethereum,remix-project,dashdash,trentm,node-dashdash,NPM
8114,ethereum,remix-project,string.prototype.trimend,es-shims,string.prototype.trimend,NPM
8115,ethereum,remix-project,npm-cache-filename,npm,npm-cache-filename,NPM
8116,ethereum,remix-project,@tootallnate/once,tootallnate,once,NPM
8117,ethereum,remix-project,multibase,multiformats,js-multibase,NPM
8118,ethereum,remix-project,jodid25519,meganz,jodid25519,NPM
8119,ethereum,remix-project,@fortawesome/fontawesome-svg-core,fortawesome,font-awesome,NPM
8120,ethereum,remix-project,mdast-util-gfm-task-list-item,syntax-tree,mdast-util-gfm-task-list-item,NPM
8121,ethereum,remix-project,underscore,jashkenas,underscore,NPM
8122,ethereum,remix-project,postcss-normalize-charset,cssnano,cssnano,NPM
8123,ethereum,remix-project,babel-plugin-dynamic-import-node,airbnb,babel-plugin-dynamic-import-node,NPM
8124,ethereum,remix-project,path-dirname,es128,path-dirname,NPM
8125,ethereum,remix-project,eth-rpc-errors,metamask,eth-rpc-errors,NPM
8126,ethereum,remix-project,parse-path,ionicabizau,parse-path,NPM
8127,ethereum,remix-project,@octokit/plugin-retry,octokit,plugin-retry.js,NPM
8128,ethereum,remix-project,@esbuild/aix-ppc64,evanw,esbuild,NPM
8129,ethereum,remix-project,zen-observable-ts,apollographql,zen-observable-ts,NPM
8130,ethereum,remix-project,sonic-boom,pinojs,sonic-boom,NPM
8131,ethereum,remix-project,http-proxy,nodejitsu,node-http-proxy,NPM
8132,ethereum,remix-project,@vue/compiler-ssr,vuejs,core,NPM
8133,ethereum,remix-project,micromark-factory-whitespace,micromark,micromark,NPM
8134,ethereum,remix-project,elliptic,indutny,elliptic,NPM
8135,ethereum,remix-project,@electron-forge/template-webpack,electron,forge,NPM
8136,ethereum,remix-project,yaml,eemeli,yaml,NPM
8137,ethereum,sourcify,@smithy/credential-provider-imds,awslabs,smithy-typescript,NPM
8138,ethereum,sourcify,@cspell/dict-flutter,streetsidesoftware,cspell-dicts,NPM
8139,ethereum,sourcify,@ethereumjs/ethash,ethereumjs,ethereumjs-monorepo,NPM
8140,ethereum,sourcify,promise-all-reject-late,,,NPM
8141,ethereum,sourcify,npm-pick-manifest,npm,npm-pick-manifest,NPM
8142,ethereum,sourcify,@smithy/util-retry,awslabs,smithy-typescript,NPM
8143,ethereum,sourcify,graphlib,dagrejs,graphlib,NPM
8144,ethereum,sourcify,@aws-sdk/util-endpoints,aws,aws-sdk-js-v3,NPM
8145,ethereum,sourcify,proxy-addr,jshttp,proxy-addr,NPM
8146,ethereum,sourcify,pseudomap,isaacs,pseudomap,NPM
8147,ethereum,sourcify,lodash.camelcase,lodash,lodash,NPM
8148,ethereum,sourcify,@nomicfoundation/edr-win32-x64-msvc,nomicfoundation,edr,NPM
8149,ethereum,sourcify,is-interactive,sindresorhus,is-interactive,NPM
8150,ethereum,fe,tracing-log,tokio-rs,tracing,CARGO
8151,ethereum,fe,evm-runtime,sorpaas,rust-evm,CARGO
8152,ethereum,fe,substrate-bn,paritytech,bn,CARGO
8153,ethereum,fe,cmake,rust-lang,cmake-rs,CARGO
8154,ethereum,fe,tinyvec_macros,soveu,tinyvec_macros,CARGO
8155,ethereum,fe,unicode-segmentation,unicode-rs,unicode-segmentation,CARGO
8156,ethereum,fe,clap_derive,clap-rs,clap,CARGO
8157,eth-infinitism,account-abstraction,open,sindresorhus,open,NPM
8158,eth-infinitism,account-abstraction,is-utf8,wayfind,is-utf8,NPM
8159,eth-infinitism,account-abstraction,babel-core,babel,babel,NPM
8160,eth-infinitism,account-abstraction,number-is-nan,sindresorhus,number-is-nan,NPM
8161,eth-infinitism,account-abstraction,precond,mathieuturcotte,node-precond,NPM
8162,eth-infinitism,account-abstraction,hash.js,indutny,hash.js,NPM
8163,eth-infinitism,account-abstraction,uuid,uuidjs,uuid,NPM
8164,eth-infinitism,account-abstraction,array-union,sindresorhus,array-union,NPM
8165,eth-infinitism,account-abstraction,secp256k1,cryptocoinjs,secp256k1-node,NPM
8166,eth-infinitism,account-abstraction,eslint-scope,eslint,js,NPM
8167,chainsafe,lodestar,unist-util-stringify-position,syntax-tree,unist-util-stringify-position,NPM
8168,chainsafe,lodestar,streamx,streamxorg,streamx,NPM
8169,chainsafe,lodestar,sumchecker,malept,sumchecker,NPM
8170,chainsafe,lodestar,@chainsafe/hashtree,chainsafe,hashtree-js,NPM
8171,chainsafe,lodestar,proper-lockfile,moxystudio,node-proper-lockfile,NPM
8172,chainsafe,lodestar,mrmime,lukeed,mrmime,NPM
8173,chainsafe,lodestar,@docusaurus/core,facebook,docusaurus,NPM
8174,chainsafe,lodestar,is-electron,cheton,is-electron,NPM
8175,chainsafe,lodestar,de-indent,yyx990803,de-indent,NPM
8176,chainsafe,lodestar,humanize-ms,node-modules,humanize-ms,NPM
8177,chainsafe,lodestar,p-defer,sindresorhus,p-defer,NPM
8178,chainsafe,lodestar,react-router,remix-run,react-router,NPM
8179,chainsafe,lodestar,emoji-regex,mathiasbynens,emoji-regex,NPM
8180,chainsafe,lodestar,@types/node,definitelytyped,definitelytyped,NPM
8181,chainsafe,lodestar,url-parse,unshiftio,url-parse,NPM
8182,chainsafe,lodestar,@svgr/babel-plugin-remove-jsx-empty-expression,gregberge,svgr,NPM
8183,chainsafe,lodestar,shallowequal,dashed,shallowequal,NPM
8184,chainsafe,lodestar,zod,colinhacks,zod,NPM
8185,chainsafe,lodestar,@npmcli/git,npm,git,NPM
8186,chainsafe,lodestar,istanbul-lib-source-maps,istanbuljs,istanbuljs,NPM
8187,chainsafe,lodestar,d3-zoom,d3,d3-zoom,NPM
8188,chainsafe,lodestar,micromark-extension-gfm-task-list-item,micromark,micromark-extension-gfm-task-list-item,NPM
8189,chainsafe,lodestar,@algolia/client-common,algolia,algoliasearch-client-javascript,NPM
8190,chainsafe,lodestar,@babel/plugin-transform-modules-amd,babel,babel,NPM
8191,chainsafe,lodestar,available-typed-arrays,inspect-js,available-typed-arrays,NPM
8192,chainsafe,lodestar,@babel/plugin-transform-react-pure-annotations,babel,babel,NPM
8193,chainsafe,lodestar,@babel/plugin-syntax-async-generators,babel,babel,NPM
8194,chainsafe,lodestar,isomorphic-ws,heineiuo,isomorphic-ws,NPM
8195,vyperlang,titanoboa,requests-cache,requests-cache,requests-cache,PYPI
8196,nomicfoundation,hardhat,linaria,callstack,linaria,NPM
8197,nomicfoundation,hardhat,@types/ndjson,definitelytyped,definitelytyped,NPM
8198,nomicfoundation,hardhat,domelementtype,fb55,domelementtype,NPM
8199,nomicfoundation,hardhat,react-popper,popperjs,react-popper,NPM
8200,nomicfoundation,hardhat,diffie-hellman,crypto-browserify,diffie-hellman,NPM
8201,nomicfoundation,hardhat,@esbuild/darwin-arm64,evanw,esbuild,NPM
8202,nomicfoundation,hardhat,@truffle/blockchain-utils,trufflesuite,truffle,NPM
8203,nomicfoundation,hardhat,jsonparse,creationix,jsonparse,NPM
8204,nomicfoundation,hardhat,babel-plugin-syntax-jsx,babel,babel,NPM
8205,nomicfoundation,hardhat,indent-string,sindresorhus,indent-string,NPM
8206,nomicfoundation,hardhat,@babel/plugin-transform-react-pure-annotations,babel,babel,NPM
8207,nomicfoundation,hardhat,is-alphanumeric,arthurvr,is-alphanumeric,NPM
8208,nomicfoundation,hardhat,@types/w3c-web-usb,definitelytyped,definitelytyped,NPM
8209,nomicfoundation,hardhat,estree-walker,rich-harris,estree-walker,NPM
8210,nomicfoundation,hardhat,@lerna/has-npm-version,lerna,lerna,NPM
8211,nomicfoundation,hardhat,@storybook/addon-links,storybookjs,storybook,NPM
8212,nomicfoundation,hardhat,sockjs-client,sockjs,sockjs-client,NPM
8213,nomicfoundation,hardhat,@webassemblyjs/helper-wasm-bytecode,xtuc,webassemblyjs,NPM
8214,ethereumjs,ethereumjs-monorepo,es-errors,ljharb,es-errors,NPM
8215,ethereumjs,ethereumjs-monorepo,is-typed-array,inspect-js,is-typed-array,NPM
8216,ethereumjs,ethereumjs-monorepo,unist-util-visit-parents,syntax-tree,unist-util-visit-parents,NPM
8217,ethereumjs,ethereumjs-monorepo,html-void-elements,wooorm,html-void-elements,NPM
8218,ethereumjs,ethereumjs-monorepo,pako,nodeca,pako,NPM
8219,ethereumjs,ethereumjs-monorepo,@types/tough-cookie,definitelytyped,definitelytyped,NPM
8220,ethereumjs,ethereumjs-monorepo,packages/ethash,,,NPM
8221,ethereumjs,ethereumjs-monorepo,file-entry-cache,jaredwray,file-entry-cache,NPM
8222,ethereumjs,ethereumjs-monorepo,lodash.upperfirst,lodash,lodash,NPM
8223,ethereumjs,ethereumjs-monorepo,@cspell/dict-html-symbol-entities,streetsidesoftware,cspell-dicts,NPM
8224,ethereumjs,ethereumjs-monorepo,array.prototype.flat,es-shims,array.prototype.flat,NPM
8225,ethereumjs,ethereumjs-monorepo,pretty-format,thejameskyle,pretty-format,NPM
8226,ethereumjs,ethereumjs-monorepo,@cspell/dict-java,streetsidesoftware,cspell-dict,NPM
8227,ethereumjs,ethereumjs-monorepo,ethereum-cryptography,ethereum,js-ethereum-cryptography,NPM
8228,ethereumjs,ethereumjs-monorepo,find-up,sindresorhus,find-up,NPM
8229,ethereumjs,ethereumjs-monorepo,balanced-match,juliangruber,balanced-match,NPM
8230,foundry-rs,foundry,tower-layer,tower-rs,tower,CARGO
8231,foundry-rs,foundry,alloy-sol-macro,alloy-rs,core,CARGO
8232,foundry-rs,foundry,windows_i686_gnu,microsoft,windows-rs,CARGO
8233,foundry-rs,foundry,allocator-api2,zakarumych,allocator-api2,CARGO
8234,foundry-rs,foundry,gix-lock,byron,gitoxide,CARGO
8235,foundry-rs,foundry,eyre,eyre-rs,eyre,CARGO
8236,foundry-rs,foundry,phf_shared,rust-phf,rust-phf,CARGO
8237,foundry-rs,foundry,ruint-macro,recmo,uint,CARGO
8238,foundry-rs,foundry,toml_edit,toml-rs,toml,CARGO
8239,foundry-rs,foundry,windows_x86_64_gnullvm,microsoft,windows-rs,CARGO
8240,foundry-rs,foundry,hyper-timeout,hjr3,hyper-timeout,CARGO
8241,foundry-rs,foundry,gix-date,gitoxidelabs,gitoxide,CARGO
8242,paradigmxyz,reth,anyhow,dtolnay,anyhow,CARGO
8243,paradigmxyz,reth,const-oid,rustcrypto,formats,CARGO
8244,paradigmxyz,reth,cargo-platform,rust-lang,cargo,CARGO
8245,paradigmxyz,reth,derive_more-impl,jeltef,derive_more,CARGO
8246,paradigmxyz,reth,alloy-eip7702,alloy-rs,eips,CARGO
8247,paradigmxyz,reth,keccak-asm,danipopes,keccak-asm,CARGO
8248,safe-global,safe-smart-account,is-path-inside,sindresorhus,is-path-inside,NPM
8249,safe-global,safe-smart-account,@adraffy/ens-normalize,adraffy,ens-normalize.js,NPM
8250,safe-global,safe-smart-account,y18n,yargs,y18n,NPM
8251,safe-global,safe-smart-account,tweetnacl-util,dchest,tweetnacl-util-js,NPM
8252,safe-global,safe-smart-account,error-ex,qix-,node-error-ex,NPM
8253,safe-global,safe-smart-account,lodash.get,lodash,lodash,NPM
8254,grandinetech,grandine,backtrace,rust-lang,backtrace-rs,CARGO
8255,grandinetech,grandine,serde,serde-rs,serde,CARGO
8256,grandinetech,grandine,build-time,alephalpha,build-time,CARGO
8257,grandinetech,grandine,enum-map,,,CARGO
8258,grandinetech,grandine,windows_x86_64_gnullvm,microsoft,windows-rs,CARGO
8259,openzeppelin,openzeppelin-contracts,ethjs-unit,ethjs,ethjs-unit,NPM
8260,openzeppelin,openzeppelin-contracts,better-path-resolve,zkochan,packages,NPM
8261,openzeppelin,openzeppelin-contracts,@ethersproject/transactions,ethers-io,ethers.js,NPM
8262,openzeppelin,openzeppelin-contracts,deep-eql,chaijs,deep-eql,NPM
8263,openzeppelin,openzeppelin-contracts,ini,npm,ini,NPM
8264,openzeppelin,openzeppelin-contracts,globby,sindresorhus,globby,NPM
8265,openzeppelin,openzeppelin-contracts,@nomicfoundation/solidity-analyzer-freebsd-x64,,,NPM
8266,openzeppelin,openzeppelin-contracts,@nodelib/fs.stat,nodelib,nodelib,NPM
8267,openzeppelin,openzeppelin-contracts,bs58check,bitcoinjs,bs58check,NPM
8268,scaffold-eth,scaffold-eth-2,browserify-aes,crypto-browserify,browserify-aes,NPM
8269,scaffold-eth,scaffold-eth-2,@ethersproject/abstract-signer,ethers-io,ethers.js,NPM
8270,scaffold-eth,scaffold-eth-2,@walletconnect/safe-json,walletconnect,walletconnect-utils,NPM
8271,scaffold-eth,scaffold-eth-2,tar,isaacs,node-tar,NPM
8272,scaffold-eth,scaffold-eth-2,@eslint-community/regexpp,eslint-community,regexpp,NPM
8273,scaffold-eth,scaffold-eth-2,@stablelib/hkdf,stablelib,stablelib,NPM
8274,scaffold-eth,scaffold-eth-2,regenerator-runtime,facebook,regenerator,NPM
8275,scaffold-eth,scaffold-eth-2,enhanced-resolve,webpack,enhanced-resolve,NPM
8276,scaffold-eth,scaffold-eth-2,postcss-js,postcss,postcss-js,NPM
8277,prysmaticlabs,prysm,github.com/golang/protobuf,golang,protobuf,GOLANG
8278,prysmaticlabs,prysm,github.com/pion/randutil,pion,randutil,GOLANG
8279,prysmaticlabs,prysm,gopkg.in/natefinch/lumberjack.v2,,,GOLANG
8280,eth-infinitism,account-abstraction,bn.js,indutny,bn.js,NPM
8281,eth-infinitism,account-abstraction,dir-glob,kevva,dir-glob,NPM
8282,eth-infinitism,account-abstraction,url-set-query,mattdesl,url-set-query,NPM
8283,eth-infinitism,account-abstraction,@sentry/utils,getsentry,sentry-javascript,NPM
8284,eth-infinitism,account-abstraction,eth-block-tracker,metamask,eth-block-tracker,NPM
8285,eth-infinitism,account-abstraction,obliterator,yomguithereal,obliterator,NPM
8286,eth-infinitism,account-abstraction,check-error,chaijs,check-error,NPM
8287,eth-infinitism,account-abstraction,level-packager,level,packager,NPM
8288,eth-infinitism,account-abstraction,optionator,gkz,optionator,NPM
8289,eth-infinitism,account-abstraction,assertion-error,chaijs,assertion-error,NPM
8290,eth-infinitism,account-abstraction,tar,isaacs,node-tar,NPM
8291,eth-infinitism,account-abstraction,zksync-web3,zksync-sdk,zksync2-js,NPM
8292,eth-infinitism,account-abstraction,env-paths,sindresorhus,env-paths,NPM
8293,a16z,helios,base64,marshallpierce,rust-base64,CARGO
8294,a16z,helios,plain_hasher,,,CARGO
8295,a16z,helios,find-replace,75lb,find-replace,NPM
8296,a16z,helios,windows_i686_msvc,microsoft,windows-rs,CARGO
8297,a16z,helios,weezl,image-rs,lzw,CARGO
8298,a16z,helios,@webassemblyjs/utf8,xtuc,webassemblyjs,NPM
8299,a16z,helios,rfc6979,rustcrypto,signatures,CARGO
8300,a16z,helios,asynchronous-codec,mxinden,asynchronous-codec,CARGO
8301,a16z,helios,local-cors-proxy,garmeeh,local-cors-proxy,NPM
8302,a16z,helios,crypto-bigint,rustcrypto,crypto-bigint,CARGO
8303,a16z,helios,define-data-property,ljharb,define-data-property,NPM
8304,a16z,helios,bitvec,bitvecto-rs,bitvec,CARGO
8305,sigp,lighthouse,slog-async,slog-rs,async,CARGO
8306,sigp,lighthouse,stable_deref_trait,storyyeller,stable_deref_trait,CARGO
8307,sigp,lighthouse,want,seanmonstar,want,CARGO
8308,sigp,lighthouse,generic-array,fizyk20,generic-array,CARGO
8309,sigp,lighthouse,serde_with_macros,jonasbb,serde_with,CARGO
8310,sigp,lighthouse,rle-decode-fast,wanzenbug,rle-decode-helper,CARGO
8311,sigp,lighthouse,diesel_migrations,diesel-rs,diesel,CARGO
8312,sigp,lighthouse,block-padding,rustcrypto,utils,CARGO
8313,sigp,lighthouse,byteorder,burntsushi,byteorder,CARGO
8314,sigp,lighthouse,icu_collections,unicode-org,icu4x,CARGO
8315,wevm,viem,pino-std-serializers,pinojs,pino-std-serializers,NPM
8316,wevm,viem,vite,vitejs,vite,NPM
8317,wevm,viem,obliterator,yomguithereal,obliterator,NPM
8318,wevm,viem,use-callback-ref,thekashey,use-callback-ref,NPM
8319,wevm,viem,tinyspy,tinylibs,tinyspy,NPM
8320,wevm,viem,autoprefixer,postcss,autoprefixer,NPM
8321,wevm,viem,through2,rvagg,through2,NPM
8322,a16z,helios,rustc_version,djc,rustc-version-rs,CARGO
8323,a16z,helios,derive_more-impl,jeltef,derive_more,CARGO
8324,a16z,helios,parseurl,pillarjs,parseurl,NPM
8325,a16z,helios,libp2p-noise,libp2p,rust-libp2p,CARGO
8326,a16z,helios,chacha20poly1305,rustcrypto,aeads,CARGO
8327,a16z,helios,signature,rustcrypto,traits,CARGO
8328,a16z,helios,libsecp256k1-gen-ecmult,paritytech,libsecp256k1,CARGO
8329,a16z,helios,hmac-drbg,indutny,hmac-drbg,NPM
8330,a16z,helios,yasna,qnighy,yasna.rs,CARGO
8331,a16z,helios,terser,terser,terser,NPM
8332,a16z,helios,sha2,rustcrypto,hashes,CARGO
8333,a16z,helios,asn1-rs,rusticata,asn1-rs,CARGO
8334,sigp,lighthouse,protobuf,stepancheg,rust-protobuf,CARGO
8335,sigp,lighthouse,cc,rust-lang,cc-rs,CARGO
8336,sigp,lighthouse,der,rustcrypto,formats,CARGO
8337,sigp,lighthouse,leveldb,skade,leveldb,CARGO
8338,sigp,lighthouse,rayon-core,rayon-rs,rayon,CARGO
8339,sigp,lighthouse,crate_crypto_internal_eth_kzg_polynomial,crate-crypto,rust-eth-kzg,CARGO
8340,sigp,lighthouse,dtoa,dtolnay,dtoa,CARGO
8341,wevm,viem,@protobufjs/aspromise,dcodeio,protobuf.js,NPM
8342,wevm,viem,parse5,inikulin,parse5,NPM
